Type	detailedcategory	MRM3	RBM15B	HNRNPA2B1	TYW3	TRMT44	THUMPD1	ADAD2	TRMT112	TRMT2A	TRMT5	RPUSD3	TRMT61A	DKC1	VIRMA	TRMT6	NSUN2	NFS1	METTL27	ALKBH3	MRM2	METTL16	RPUSD2	METTL5	BUD23	METTL4	THUMPD3	BCDIN3D	HSD17B10	TRMT61B	CMTR2	NSUN7	YRDC	ADARB1	FBLL1	SPOUT1	PUS7	YTHDF3	PUS1	NSUN6	ADARB2	RPUSD1	NAT10	FTSJ1	ALKBH1	MRM1	OSGEP	APOBEC1	METTL15	TRMT10B	ADAD1	ADAT2	CIAO1	ADAT1	CBLL1	HNRNPC	GTPBP3	DIMT1	FTSJ3	QTRT1	TRMT13	SERGEF	DUS2	TRMT12	TRDMT1	TRMT1	RRP8	TRMT9B	MPST	ELP5	TP53RK	RBM15	ADAR	NSUN4	NSUN3	ALKBH8	TFB1M	CMTR1	MTO1	TRMT1L	ADAT3	EMG1	TPRKB	METTL14	ZCCHC4	HENMT1	PCIF1	WDR6	YTHDC2	METTL3	TFB2M	LCMT2	ZC3H13	MOCS3	WTAP	ELP4	NSUN5	TRMT11	NOP2	FBL	YTHDF1	YTHDC1	ELP3	PUS3	TRMT10C	APOBEC3A	TGS1	TRMO	METTL8	FTO	NUBP1	ELP1	TRUB1	PUS7L	TRMU	JMJD6	METTL6	APOBEC3G	TARBP1	YTHDF2	TRIT1	TRUB2	WDR4	CDK5RAP1	RPUSD4	PUSL1	CDKAL1	EIF3A	THG1L	METTL9	MEPCE	TRMT2B	METTL17	ALKBH2	OSGEPL1	METTL2B	CTU1	RNMT	THUMPD2	TRMT10A	LAGE3	ALKBH5	METTL2A	PUS10	ISCU	METTL1	CTU2
Normal	SARC	3.89336433399938	3.35758369694283	8.08432914018964	3.54988131037749	2.62040914376762	3.76111405575293	0.220918025445257	7.80594675469007	4.33852282864046	2.14541676045838	4.89020525641684	3.56694760361929	3.74509152414528	4.78433804013471	2.72351663023142	4.21369788408224	4.80674362414545	3.02068259021658	4.69716308973731	4.19118920607023	4.06316269488824	3.05781559656885	5.61365690209791	5.92720205538207	2.16873885720247	4.16352062331146	1.89097529442176	6.79304399753168	3.39886320791154	2.60833683051594	1.24228113927724	2.95290156188029	4.18600137385114	0.711536793471966	4.66528534679952	1.52153886027442	3.86326427435609	3.21351743574802	2.19328392159655	0.312654322542472	3.35548153112024	3.65305782332185	4.1171563193341	2.77279406746967	2.41689092782989	4.26400151878352	0.00144195847435361	2.31789486687479	2.18599769586353	0.00144195847435361	0.793006794623196	4.5959889585561	3.62877088446839	2.42907199188661	7.93250184725128	2.43062392199371	3.22633466407086	4.32090573747439	4.87436171650454	1.79826487705366	5.9022260372659	3.20404611716717	2.83302806340483	1.1445494441347	3.55255592665525	4.58880561846903	0.819864273446629	5.82668623636621	5.545503334068	2.77068550948187	1.26153545046072	4.80103760724425	2.89395845605672	1.56141604419324	1.46271287073193	3.00994924596025	3.55150324365444	3.41300999302439	2.82733938916271	1.15789360579426	3.86217524184011	5.05270254789587	2.86968301030218	2.10340229366994	1.81463629572833	4.74076015802992	6.07008295796668	1.90130649207821	3.68953682122424	3.28833391406695	2.24306049901413	2.89133661966882	1.48533846370664	5.22773429468685	3.46009063904266	3.92178458845993	2.77691603039366	3.19198393698075	6.98825005918796	3.93180719780834	4.42932676605303	4.04672384010811	2.8654674969859	4.08478437114456	0.715444247986383	2.41414339740182	3.02745126646406	2.62780724074084	4.30709120190402	5.21896990607819	3.39901799979955	2.70060925504856	0.87983756500331	3.75170489386128	4.53785604419411	2.7237384580601	2.55545765791623	2.76257531470816	4.74692116079636	3.2695307817906	4.21465860386577	1.88982209877578	4.20896746252806	3.18348733854815	2.93334642204759	2.38836418934321	4.86330474206428	2.7891748492038	6.19022842252611	5.02050114517781	2.26009915966958	4.63256790202063	4.01697742156747	2.2069306683205	2.85890155023921	1.07778989742765	3.58348228046203	2.33791716163461	1.44140741633098	4.85608449893627	6.05350651350226	2.8387624392992	1.47863106758368	7.9516201875293	4.58450151413837	3.21745420436425
Normal	SKCM	3.87047249120378	3.88617668830734	8.30601564210945	3.04634433565104	3.95196905172334	3.97190219267166	1.7701723831624	7.26039059592783	5.59251342232208	2.16381931726312	4.90110937819415	3.41828361616835	4.98649156823006	4.54879385321891	3.14905509578914	5.56749756769005	4.79136314101364	1.35389445447253	4.74315111299753	3.98192265296299	4.0018838985776	3.14257987535658	4.83442454370265	5.7680694947553	2.19248783993774	4.25368341494322	1.74675073397565	6.37360492950192	3.20339529008496	2.72490423572034	1.32825982589462	3.75923417731605	3.78620504080746	0.390670891535493	4.95701204536403	3.01812452749518	3.53368420341231	4.15792138897686	2.85918269016801	0.50690888374194	4.06013802023685	4.7890017155234	4.66655558886362	3.15074103366473	2.00573228494435	5.01061264334373	0.00144195847435361	2.18776384100175	3.11870704837586	0.00144195847435361	3.14830120371168	5.02195112194805	3.99377535671147	3.32064565694458	7.87326614038219	4.7444988545346	3.56876266677609	4.82685040305243	5.60025013949452	3.17570425135662	4.89917634900389	3.68382084575572	2.53751434691166	1.50893520732145	4.89772663953398	4.11778854884198	2.08781483470604	6.15242587146604	4.28511441406285	3.09612165388885	1.67855076865097	5.56025398738243	3.27815031660166	2.03950572161596	1.93771234341425	3.4634975592273	4.81840961006277	3.76673753494948	2.11304305985565	3.60061620444124	4.07687704385985	4.49833745803645	3.31048065620826	2.43988636589801	1.75747281883042	5.28654465909826	5.69786491180382	3.76831268320306	5.42561285785541	3.02255199350375	1.8898547162135	3.6910615037185	1.47042958367123	5.99357233483944	3.00467806298112	4.49833745803645	2.95995728381473	4.81175472249901	8.05772467788023	4.44066401211575	5.78402293871127	3.65088467611696	2.84819650099047	3.4634975592273	0.311502134464128	2.93749900164541	3.5198943728896	3.17410356236686	4.48066102412333	4.01445112352804	4.1073302622621	2.29009763491978	1.34541647224912	5.13733406319818	4.55190514878911	2.70616895063783	1.48594315284475	4.95773782031413	5.2699827160689	4.59343337673516	3.88762190651036	2.90321689361713	5.14510737498784	4.30789308509947	4.34347541614314	2.78470262609474	5.8495395188002	2.76148205715772	5.62532698423655	4.94254571662043	2.83614881865199	6.27026334063738	4.58806585748189	2.2252855547489	3.1417818452492	1.93206357452901	3.85910990513137	3.80587882028363	1.69419841603532	4.56200695096454	5.14836280790654	2.97744609035927	1.79115718699754	6.69043665221518	3.97597560720686	3.55105341563031
Normal	STAD	3.30607531459759	3.35488703851587	8.01717959328023	2.88772254410282	2.58518909187362	3.9736811818617	0.357261254869489	6.32244085721579	5.22305243600818	1.73592106135851	4.26382446330784	2.75296087457126	3.92327261663662	4.09179265864129	2.35924722302704	4.62469751507866	4.23502283438941	1.04333181192441	3.99194781784878	3.2736665231648	2.81373226605352	2.2391000569961	4.77035613605504	5.10601038074886	2.09454957468402	3.5681674451027	1.56119481174553	5.33635777533837	2.7636133757054	2.47792825956724	1.71415892072695	2.84415010470133	2.73790035814144	0.276196268219606	4.39171924337322	1.94896010654323	3.41157741836867	3.3576843338529	2.5876062390327	0.696897432855006	3.50602581287672	3.5174299002277	4.09179265864129	2.55118570709304	1.86826504254012	4.50660582603469	0.0989609439144161	1.83630681565673	2.69398482552106	0.00144195847435361	2.74002587695299	4.56622094389357	3.37728176424887	2.67380420073992	7.23302200122502	3.70278218354264	3.08085551346338	4.01707802534597	5.00901385565609	2.83408514124183	4.16674919049011	2.57311552078137	2.13786305109816	1.17057617735835	4.17402154868967	3.47650704432788	1.02216773511701	5.57322443565865	4.24799856480596	2.47276114991763	1.65580461765362	5.07941334840829	2.80550154853724	2.00753466394618	1.31093866404862	2.82394573992074	4.15711900574254	3.3576843338529	2.36206576402517	1.99313358560847	3.58511685105422	4.44700845199121	2.6828326076346	1.93394533632437	1.37348823886587	4.20559134797986	6.15282024811412	2.84819650099047	4.60887002068567	2.7636133757054	1.94525678459597	2.9281133686589	1.15122962370921	5.11193362386419	2.40896521520272	3.81363337577497	3.07909203219343	4.11025049352305	6.52218248224065	3.89349712482976	4.80119603261284	3.0497728074427	2.75509028281542	3.07230533264496	0.496714988015726	2.22060984351049	2.84621612057139	1.74460954956534	3.25261428674957	4.27131429581263	3.5473036629347	2.05345152747296	1.23941702599893	4.37439149767908	4.27880625250752	2.42522052499374	2.19569186236798	4.05059844466966	4.34204930432012	3.25870232197793	3.4634975592273	2.17346129877367	4.10780116580954	3.97649041573063	3.22052320149856	2.00392990594252	5.37469786326521	2.74649083730554	4.99641934277635	3.94214982676862	2.61843257223267	5.59133829941557	3.40206741681146	2.02537680013263	2.69618333781073	1.60926369891291	2.95255249569663	2.6828326076346	1.74460954956534	3.72800380642682	4.74473952014526	2.65325536917935	1.41737263547132	6.51535773183577	3.33640362976821	2.99654003651691
Normal	TGCT	4.70211649770293	3.85808573477424	9.2446801630592	4.1440960099612	3.69724385886148	4.58317817416317	7.17074791169911	7.6906004565517	6.57392354236131	4.09857138884885	6.27840675188018	3.56935788844948	5.2660865220142	5.52986901554516	3.90795936329049	5.4676757005114	5.85730288055516	2.96736768094267	5.08242175732653	4.28250559338674	4.27728872315195	3.14257987535658	4.97918032021161	7.72165104366524	3.03053519133887	6.57748580093884	1.90342226006268	4.94065914843785	3.31920587917204	3.98192265296299	3.93551279630214	4.50976081013221	3.35624049522766	3.06191329582322	4.51224677833897	2.32512898162379	4.19462245206843	4.62124361494012	4.93978846323987	3.17170291608885	3.41828361616835	4.9444323218764	4.83543774076059	3.62072341890852	2.01467787316706	4.83292888709859	0.112369091855629	2.4675161831675	2.84819650099047	6.61618183458732	2.26335154198192	5.23998930146514	5.33528501178234	4.28838765421081	7.85524381427576	3.19706778049492	3.68377469767396	5.1161094601391	5.33665035073154	3.12778067157943	5.34416030021761	5.45780472061052	3.27070809928512	2.13786305109816	5.02238727179424	4.59400852309344	2.22988626540793	6.12354193247033	7.73588363014324	4.04007679047495	3.13770373382585	5.5960389023914	6.97283128332662	2.80138912388345	1.93394533632437	4.83794675279376	6.91540152420141	4.49322458325795	4.89144516223053	2.2391000569961	3.8797909792251	5.9895859858997	5.03615243226784	3.06024095103578	6.36283687722001	4.88516463837411	6.8537279819474	4.1010197494814	6.00454800146941	3.36328068276783	2.56097926937869	3.53368420341231	2.93184913840461	5.58193806761987	3.28407137639795	5.06136692335733	4.21883603479564	5.44363626330534	7.79063045809575	4.63755676302889	5.60886927372903	4.21183440775428	2.70947193616477	3.66119620918613	0.323089961785028	3.21115332646103	4.22195900442148	3.25565792881098	3.42100326260363	4.67923810797403	4.37163145333222	3.49836714650954	1.36790725184204	5.06524728985587	5.54816682291788	5.30925236373478	4.80177451668089	5.05360715778242	5.23385636052658	4.38686261064468	3.82589859170899	3.21115332646103	5.2468045113578	3.94869545859525	4.19150286862924	2.80961593080961	5.55580056531901	3.33216962101582	3.97555396317157	6.77255640225938	2.06728796692832	6.46304662361936	4.09857138884885	3.37728176424887	2.90512300656363	2.19881965403319	3.97190219267166	3.41565512739711	3.4075009044386	4.18356387480668	6.70489599354545	3.4647707006693	2.60663809436067	7.42939396031539	4.58317817416317	4.14249221396302
Normal	THCA	3.45558840845674	3.80750375580283	9.16162133847529	3.91944322277552	3.94682506777896	4.65656651458691	0.334563781792921	7.64074720917967	6.18684103869105	2.36488563537897	4.74425817249454	4.09348715555611	5.13262208471551	4.76871846290156	2.99479078879293	5.38992384768014	4.74204405350052	2.58035722723887	4.56995653208526	4.02956010040186	4.29503024533097	3.03229057592326	5.26793717906792	6.15587672516865	3.13105785425433	4.60771921856117	1.91494221924943	6.44416454893158	3.51861642191492	3.73993429158408	2.79094555392262	3.15881925071677	2.94132541160986	0.22774571519251	5.23765285928688	3.05672108850646	4.10271491903689	4.05059844466966	3.95337216989231	0.264241605957563	3.74752216683203	4.41896955867948	5.05098852896536	3.21115332646103	2.56338824404014	6.04678948558808	0.00144195847435361	2.66697658405929	3.75816910624321	0.00144195847435361	3.48169587917681	5.20991552844383	4.42964792038029	3.36472528162741	8.09090112765497	4.48290584630389	4.14164318880572	5.07902518053031	6.57728789524062	3.81874291640418	6.04462278862437	3.25109274782099	3.05153143247121	2.52882820409465	5.20874796361138	4.33349439015371	5.97383917633499	4.91125919481652	5.09173932903446	2.90321689361713	1.91112299567827	6.01350670066487	3.73993429158408	2.45180656127153	2.22060984351049	3.82692105121496	5.01221148645268	4.34699334417793	3.03404625798517	2.51627354749146	4.51100376967397	4.75870130061469	3.57906794679216	2.58518909187362	1.8563756156752	5.51284785689306	8.14510530535148	4.12353782731004	6.13980660727285	3.46222452977921	2.44919199302902	4.03134383066367	1.40651168409153	6.10649153285144	2.80138912388345	4.45225674801881	4.17798919660995	5.21380760060863	7.30008357852933	5.00000357431286	5.95169993305124	4.00910447726058	2.96736768094267	3.24348788121149	1.02216773511701	2.97469638334807	4.21268585365885	2.26937185434014	4.80119603261284	4.92750401929524	4.72905080323397	2.94132541160986	1.89178965512883	5.46044334388092	5.01124248346644	3.24196747472519	3.00196463418818	5.11144808484437	4.99864734477492	4.61884527915312	3.97190219267166	3.03229057592326	5.45086665539151	4.04449152496474	3.47132005093165	2.94880868834969	5.57439924168302	3.19234664032556	5.83666772284067	5.56500136907628	3.37728176424887	6.60569028139921	4.21807900898993	3.03404625798517	3.15722090793042	2.07414559282267	4.14985168648203	3.89349712482976	2.19881965403319	4.08162828563188	5.75516187132514	3.07397957338511	3.0269375842456	7.65626945991625	4.81508202420648	4.05407543336857
Normal	UCEC	3.50857957504162	4.17241577776953	9.41481519830994	4.18431986008193	3.74215479976122	5.03741282994012	0.872622540743869	8.04676611849638	5.89731047075911	2.5112416519041	5.09766081489625	4.30680114721418	4.93408107680136	5.23619263522641	3.14257987535658	5.41247721795614	4.53367244882199	2.78265115680247	4.97046652186614	4.118636663164	4.43966237923877	3.437059895439	5.25965841645734	6.12640037988688	3.21739909454268	4.36468494296309	2.02537680013263	6.11999362965404	3.58988427916077	3.14257987535658	1.52656975917611	3.09267827662211	4.42831291420531	0.252166269898842	5.00765735360785	2.90902308219827	4.45426088417231	3.99466572497472	3.30904201125918	0.379612773799794	3.84812616527571	4.60704793544995	4.99777550466486	3.1986716171622	2.55848809000969	5.61650986679294	0.00144195847435361	2.53130881261793	3.76669117721559	0.00144195847435361	2.93567329722993	5.17120541786379	4.26761651743303	3.49836714650954	8.54277370307284	4.42564308241502	4.27283148292633	5.18511045437276	6.05742672146107	3.80128331102219	5.43796979469652	3.1986716171622	2.88772254410282	2.14760977419013	5.54572029704044	4.50020122954228	1.24547914201098	5.50658832894173	5.28177040309108	3.00739214271159	1.74026251143784	6.31997212285418	3.49453929147257	2.59719942673144	2.3135342173455	3.22972171408984	5.22577754106803	4.34918041054266	3.14745812235072	2.09792055613607	4.37924601736509	5.39685492545129	3.75390957519071	2.95995728381473	1.93018181273365	5.81819879961237	7.6704989209151	4.07043385638859	6.02286012203308	2.86215765969683	2.59002419463986	4.21419960599147	1.6280783476678	6.25511325444131	3.23436828614624	4.67587487561002	4.47259056329639	4.9598186793162	8.11262177025845	4.63525326013986	6.06934578524428	4.18431986008193	3.09612165388885	3.66119620918613	0.45523098168662	3.13601973900136	3.34072913348778	2.67152765958881	5.03789760748585	4.70269345219395	4.7186595013842	3.1078726269439	1.82007143980655	5.25780804336232	4.95420541141185	3.2825459885833	3.76242964115973	4.22962609675743	5.03654024325102	4.62767198684964	3.82896613499927	2.92620260999921	4.97046652186614	4.48739598465106	3.95243674381913	2.98203051601197	5.84521594051037	3.39111639182819	5.79855569233716	5.17276103677869	2.82394573992074	6.60272111734829	4.72193051952556	3.21739909454268	3.2691843362685	2.34228374422149	3.98829324283359	4.07560707176069	1.73158520895276	4.28402342043096	6.034577848781	3.11123236094512	2.16381931726312	7.44102635734636	4.35269909356632	4.0635694021974
Normal	UCS	3.47523293070908	4.1820049305207	9.53214989457116	4.24298143110006	3.82129903863923	5.14957827094123	1.08473970728875	7.92718972436148	6.00070890910757	2.484236266041	5.12519105494831	4.44233353692756	4.94680285960104	5.09465290909441	3.15881969732733	5.56984699388098	4.68173959652673	2.79819171142799	5.03591020388185	4.07217387343878	4.43532236852498	3.35696550880919	5.23609689572616	6.09501134210426	3.29435318853175	4.38100719201706	2.01648468968043	6.07826145198097	3.55837305303621	3.16765926706583	1.45409256580932	3.07825533085266	4.57872257669437	0.171191497466093	5.06781943376772	2.99474854684569	4.5323810573246	4.02463287629475	3.45759054763198	0.345971544920615	3.88906752684156	4.65651917173838	5.03721898431146	3.26461996680147	2.56584001676289	5.77759383640325	0.00144195847435361	2.53379075920746	3.87881272733967	0.00144195847435361	3.0671080465035	5.23706876805216	4.40195973776356	3.63938379374105	8.4675812976891	4.51415950207813	4.35832902656475	5.2695931223316	6.27593919065358	4.02599351265483	5.42444103944228	3.29587725597878	2.8391592698941	2.20486690978375	5.69320672033824	4.59995233259133	1.21782761726035	5.46650315253584	5.20578062998043	2.9811155241503	1.78487548081802	6.41130079228943	3.55041316278087	2.62433694963006	2.36062017548997	3.29943446593462	5.35723196448679	4.53922266309071	3.16930348940368	2.19725575820059	4.31805475287813	5.36723275328546	3.75765976877315	3.04107328643209	1.91109367754974	5.87012896496578	7.81228296256152	4.24837851381529	6.17121010175699	2.81579116458919	2.4557305333305	4.2769096678821	1.53405689491533	6.29884219504118	3.18918926498577	4.78842412628887	4.56473641801264	5.07281494015279	8.00746735816642	4.69355947531666	6.21999263077411	4.13838888390698	3.0567686349337	3.40066520035453	0.517035787641703	3.16926062856255	3.32632429773799	2.74006867978035	5.07854009708518	4.6329499162683	4.84552301017823	3.05157597539513	1.89179157158199	5.41091510090491	5.08873101149151	3.30612059211546	3.70666077862382	4.29616970354193	4.9854765375557	4.68236140401069	3.767160041359	3.05936175407775	5.03368021496123	4.6282477645118	4.04491521083255	2.99291658716804	5.84374223170887	3.28479101733868	5.73337616475176	5.10960308136532	2.9061199879077	6.7361495335156	4.65080496142849	3.35036153641087	3.35696241454028	2.57311918812154	4.05186735158093	4.17397496071233	1.73158801258876	4.17794325059047	6.04521370618597	3.16770302101381	2.20195027844996	7.53012646354784	4.29028557530981	4.17879226373767
Tumor	ACC	3.63699261255626	2.95063687905999	8.49101539661149	3.2929581781068	2.30770570759036	3.93551279630214	0.276196268219606	8.56162335340337	4.94346480989262	2.01114240591966	5.1465164143298	2.87795454372733	4.62124361494012	5.07601698749466	3.50602581287672	4.81459978893068	5.85946496010915	1.69198730096539	4.030405007343	4.61299405022725	4.08332203658248	3.31048065620826	5.27991927518349	6.72856876392253	2.00392990594252	4.66626740153301	1.78703543680692	7.15922874359289	3.11282417151452	2.88383138982469	0.486464357058811	3.35209033061185	1.85239664323737	0.595505285059927	4.4803267008245	2.09792055613607	3.82794356565705	4.26306611810991	2.81373226605352	0.0299821846362608	3.99644660862486	4.09009828571188	5.15506870618722	3.122822440649	2.69618333781073	4.63237409838818	0.00144195847435361	2.47792825956724	2.03595039285361	0.00144195847435361	1.43350425710672	5.50433896013757	4.52238390792506	2.75296087457126	8.47416264374357	3.95056601734283	3.71709769580035	3.63469372651238	5.66168478112724	2.07414559282267	4.78982093710045	3.33072856858777	2.72702636543709	1.18968302745853	4.56200694590618	3.89732160748929	0.379612773799794	5.55491970402096	5.0513764646537	3.26013523708542	1.36233988760714	4.73338137931231	3.12114068526344	1.92259161685412	1.23325863583569	3.53496336901548	3.80638949435243	3.19234664032556	2.69846705542602	1.6280783476678	4.2994911926196	4.80890986170922	2.87596763884567	2.20194933518503	2.17027118504078	5.41823896733507	6.16455367738658	3.03404625798517	4.18592640533884	3.82180930376637	1.96752649091278	2.70506815799884	1.87618768384012	5.14982053480258	3.11450466508501	4.47450053922868	2.75722023771716	4.19547331522314	7.25974483546084	4.28250559338674	4.4094385804865	4.16514389574485	2.67827490786813	4.02956010040186	0.0854273554204139	2.35924722302704	3.12778067157943	2.08781483470604	4.64158826339951	5.31256671204363	5.10649586516026	3.88668949139011	1.29334235275112	4.01801628091301	5.29833590611915	2.95812734292822	1.70534148716163	2.48564544481007	4.68827236347543	2.94315218864535	4.77141584460414	2.26636087416418	4.57110602942599	3.00380265832411	3.23436828614624	2.16700535149479	4.74955333854777	3.87391981511952	5.92907447261478	5.26306716493201	2.508685888062	6.10117004879547	4.32703243174538	2.90321689361713	2.94880868834969	1.70971252363866	3.30607531459759	2.29009686317782	1.67855076865097	6.30160642652006	5.52986901554516	2.80961593080961	1.84842186938462	8.30068257585944	5.28547284683451	3.9270093020222
Tumor	BLCA	3.54117798088566	4.118636663164	9.20574532771084	3.26470376033345	3.01098289592795	3.72254990644056	0.824563008245181	8.40964871266675	5.47578866538577	2.43320098511334	5.27095680791992	3.5839252175464	5.57263704034193	5.32524102895233	3.91944322277552	5.62650268143186	4.84055243263056	1.93394533632437	4.38276844014387	4.72635647950809	3.67483186505551	3.35488703851587	5.67580170545962	6.66845324167221	2.78265115680247	4.93504837678195	1.82415944472687	6.89061042186562	3.71709769580035	2.84217062189332	1.48080436772901	3.89349712482976	2.45965662135598	0.311502134464128	5.2368740681112	3.0269375842456	3.96169930299596	4.75388630546668	3.02518310889351	0.0579713400071932	4.32199695720245	4.63870857222159	5.32524102895233	2.87208146457458	3.17970691280935	4.68202502751302	0.00144195847435361	2.06386297692893	2.29893427249687	0.00144195847435361	2.13786305109816	5.35020798994218	4.40677046275667	3.01808054196842	8.65189117186644	3.87000667668485	3.71053880895515	4.83399030584148	5.42028989257498	2.65788248415339	4.49064457649801	3.85510663641107	3.08932424044019	1.11833757049833	4.72087221695306	3.98744996770818	0.151855661431925	5.86663953955077	4.97366138049295	3.56450511001581	1.87618768384012	5.79885030297068	3.55718301631043	2.17346129877367	1.63274967678846	3.36472528162741	4.21107759101291	3.30023382875122	3.00555346763813	1.96752649091278	5.13262208471551	5.43503906872238	3.1078726269439	2.29009686317782	3.71820648285785	4.82231626472409	6.44258293425337	2.63485891392142	4.69990492424617	3.64398319068834	2.16063530301392	3.28703294996214	1.94525678459597	5.58947773362434	3.09612165388885	4.76669555262952	2.99654003651691	5.02548891734644	8.24685706412198	4.74098517363933	4.93408107680136	3.83398681593958	3.0410719547816	4.32199695720245	1.26962112381024	3.20963699032023	2.86017420153023	2.88383138982469	3.89928077146954	4.75061246190113	3.41701462879446	2.94132541160986	1.54649029599856	4.5417107903777	4.92750401929524	3.62421487864282	4.30964971570527	4.31040938444289	5.23541386552796	4.49446688522531	4.53424654919883	3.54364624594345	4.88709700546157	3.56450511001581	4.47707919564331	2.75296087457126	5.56255422285684	3.64048753250331	5.80582307535203	4.83090262109178	2.87208146457458	5.18705551755594	4.60052759593263	2.12135341963986	3.46222452977921	1.83227721953855	3.76669117721559	3.35488703851587	1.91112299567827	5.58889019710169	5.34025890427753	3.72042426715511	2.04647324249977	6.32569966841091	5.12854197675752	3.93270905817428
Tumor	BRCA	3.55965383819525	4.27283148292633	9.21343232215983	3.73022282403378	3.122822440649	4.85358337897993	0.138811973912688	8.1351407523665	4.89096201110955	3.122822440649	4.83746423819257	3.08253108832021	5.45350498277785	5.89770376059022	3.70167437687126	5.43836056878783	4.78355642947558	2.19881965403319	4.57838711207123	4.82887645871452	3.84412516406061	3.10955236578364	5.73955785762284	6.56224790570802	2.87208146457458	5.23959988728864	2.57311552078137	6.92194697155351	3.64628336762734	3.43179638638265	1.88791977729817	3.83900881481546	3.02167505472502	0.517035787641703	5.09727249830651	3.41429575845239	4.82482444541012	3.97649041573063	2.96178756706404	0.24001484961237	4.31259355029349	4.84605387087175	5.17237212756396	3.27519083290077	2.47792825956724	4.72847343153845	0.00144195847435361	2.85422644169635	2.84415010470133	0.00144195847435361	1.60456180187134	5.49221329246171	4.65310942265879	3.95430763782182	9.13626608227273	3.79404420970947	4.02064360998496	4.75013103847501	4.8094884605129	2.7357753913869	4.92556978426855	3.20651573011264	3.88762190651036	1.57093017802074	4.22347330936321	4.17562742443519	0.79158743453777	4.82636802051093	4.8073669735447	3.81363337577497	2.19881965403319	6.85521501941806	3.95617869914877	2.69178692543664	2.19881965403319	3.42372343709108	4.48099534742216	3.83807871578437	3.66911829172676	1.47042958367123	4.73559498106636	5.51822762473284	4.14579426340546	2.49592156772247	3.64398319068834	4.91222597339896	6.22501677083346	3.41565512739711	4.76823680779547	4.32779258351641	3.22668453561427	4.06896465135942	2.2512517475215	5.93222201034784	3.52865994841582	4.59698029590641	3.20339529008496	4.63755676302889	7.80008769319375	5.02820303049586	5.50023162104022	4.31477789138537	3.3576843338529	4.57417155223407	0.660833667553054	3.53989829591246	3.65889397749692	3.35064709863975	4.89627698343264	5.01618461614734	4.17798919660995	3.7730853524902	2.24517248223691	3.96722135605269	4.4436691046204	3.87000667668485	3.43578921409541	4.8084277025971	5.73308166314083	3.85008044372579	4.84605387087175	3.04634433565104	4.85705901194082	3.71164718037638	3.74965105073292	3.06191329582322	6.18546026567433	3.451680891584	6.31434360887662	5.27504818598747	3.32064565694458	4.90787564524519	4.50784866069751	2.92047263552729	3.97002973377322	1.23325863583569	3.90413285675872	3.28111049818952	2.66925178707567	5.92100943075466	5.7139507153951	3.99101068807549	2.50102439070182	6.55403598650785	5.128930543854	3.25109274782099
Tumor	CESC	3.63993574622851	3.96305945575058	9.49155555220096	3.55901323024578	2.90321689361713	3.85110460541752	0.656265211688249	8.41139357148794	5.35723192291369	2.72706910265946	4.84779134394316	3.31048097787003	5.85602533386963	5.18846587166536	3.9617017761496	5.60069086047864	4.64965274993303	1.86630972076247	4.45521529658656	4.82048350718467	3.71543465549219	3.36747955178642	5.77479408338818	6.52327052013436	3.17410378361244	4.68572524992506	1.90730743050151	7.03677942309215	3.78564865020227	3.0437078497597	1.48594315284475	3.81414444066707	1.87815319779312	0.151855661431925	5.44549264537842	3.13274413272799	4.09221627512517	4.64216446546407	2.74002587695299	0.177594444932951	4.34951342142269	4.50722726376388	5.65840103498041	3.13105785425433	2.60191762566647	5.01686299534476	0.00144195847435361	2.43723589424734	2.4518070913818	0.00144195847435361	2.29746060115135	5.16391409326696	4.28876718917879	3.14905509578914	9.02626957869563	3.93032662065083	4.00413421615525	4.82834593106424	5.48884004553274	2.79826484227975	4.61831779388826	3.70943050795372	2.92047263552729	1.00070016982105	4.74661695103882	4.04012376899651	0.501811935878833	5.562113747516	5.01487643049743	3.35488703851587	2.4946465902866	6.06550394651934	3.74803188283541	2.50613157208887	1.56606249488313	3.34568736329373	4.2464828265063	3.63359037509574	3.01720591410522	2.04473338165228	4.88878790728819	5.75864622278628	3.36400445194825	2.37738973339698	4.34456875547713	5.04114574952072	6.10057884164369	2.91570073424701	4.79314646466439	3.62540949670756	2.7825698240418	3.36400298219762	2.01114240591966	6.02679873248024	3.55773409240824	4.94748013303405	3.36887936925303	4.93195324440187	8.36069558335459	4.84426832796415	5.33723551280649	3.96450696658772	3.01987825536951	4.60350013402064	2.51092770454696	3.45695174565748	3.32208559454448	3.19234674972932	3.87242906042112	5.06655718481034	3.94074746512803	3.1153450396493	1.69198730096539	4.70601115833384	4.83321838194813	3.44568613037135	3.92089208669197	4.69072393722988	5.51211428711889	4.14659647779636	4.66482653571933	3.5796635808074	5.00140839469439	3.46872747794764	4.16476622548799	3.02075473712545	5.86260990538308	3.67874954923202	6.03846767390251	5.20398067997064	3.14581714171637	5.64634559016174	4.85826589969417	2.47665673302884	3.45890610352043	1.87226066197392	3.69272221044906	3.52870566598173	1.96570372621761	6.18713692106368	5.55707294698512	3.75178069094773	2.2144084424207	6.37469166842458	4.93408174396962	3.77039774042927
